age,weight_kg,height_cm,vaccinated,is_male,health_score,exercise_hours,feeding_frequency,grooming_needs
4,38.59,75,False,True,0.54,4.04,twice,5
2,6.24,62,True,False,7.82,4.83,four times,10
5,19.61,24,False,False,1.91,2.77,twice,5
1,34.94,20,False,True,2.75,4.87,twice,8
9,24.88,63,True,False,4.78,3.08,thrice,10
5,26.18,42,True,True,6.11,3.78,four times,3
3,34.86,85,False,True,9.65,0.43,twice,8
10,24.95,81,False,False,8.8,4.02,twice,2
4,36.81,89,True,False,9.34,2.89,four times,7
8,34.82,99,False,False,3.17,3.32,thrice,6
3,9.58,28,False,False,2.87,1.6,thrice,10
8,5.43,70,True,True,0.49,4.9,four times,4
5,6.35,39,False,False,4.35,0.47,twice,8
7,14.37,34,True,True,7.87,1.97,twice,7
10,35.6,62,False,True,3.97,4.28,thrice,10
2,7.92,75,False,True,2.8,0.48,four times,7
9,17.38,83,False,True,4.86,4.71,thrice,10
5,35.72,97,True,False,3.63,0.79,thrice,7
8,9.52,99,False,False,9.22,1.3,thrice,10
5,24.54,24,True,True,3.95,3.78,four times,4
5,11.26,30,False,False,9.7,2.37,twice,6
3,20.9,38,True,False,3.1,1.8,four times,2
4,31.33,33,False,True,2.54,3.38,thrice,10
6,14.66,91,True,True,3.91,2.91,twice,3
1,36.63,85,False,True,4.81,2.12,thrice,1
7,13.6,58,False,True,2.48,2.22,thrice,4
6,14.47,70,False,True,9.32,3.05,twice,5
10,18.81,45,False,True,7.85,0.18,thrice,9
5,24.81,91,False,False,9.55,3.36,thrice,3
7,12.21,74,False,False,2.15,2.88,thrice,1
6,33.73,74,False,True,9.45,4.16,four times,3
7,9.68,83,False,True,2.63,3.03,twice,7
6,36.12,64,False,False,6.88,3.96,twice,1
3,26.8,38,False,False,3.02,2.05,twice,3
10,17.86,72,True,False,1.89,0.92,twice,9
7,19.83,93,False,True,0.09,2.01,thrice,9
2,21.27,97,False,True,4.65,4.67,four times,9
4,5.47,34,True,False,1.37,0.62,thrice,8
3,31.56,88,False,True,7.5,4.64,twice,9
5,34.19,99,False,True,9.51,1.36,four times,6
4,6.64,39,True,True,7.78,0.04,four times,5
2,26.43,22,True,True,9.0,3.74,twice,8
7,5.3,75,True,True,6.23,1.69,thrice,9
8,24.7,68,True,False,1.79,1.38,thrice,8
9,33.36,68,True,True,2.09,3.76,twice,9
3,24.31,91,True,False,9.56,0.68,thrice,8
4,10.14,29,True,False,6.57,0.97,four times,4
9,7.05,62,True,True,5.4,1.1,four times,9
6,32.13,98,True,True,3.26,4.24,twice,8
3,33.91,91,False,False,0.4,4.85,four times,10
4,29.39,22,True,False,3.44,0.83,thrice,9
5,15.4,45,True,False,1.03,1.68,twice,8
7,13.04,35,True,False,6.29,2.12,four times,7
6,15.2,67,True,True,7.47,0.4,thrice,10
7,21.25,52,False,False,2.01,3.64,twice,8
9,7.84,98,True,False,9.87,1.6,twice,2
6,26.94,95,True,True,4.59,0.31,twice,8
8,17.94,86,True,False,9.92,4.77,twice,10
8,12.6,55,False,False,3.76,3.82,thrice,8
10,26.55,71,False,False,5.94,0.91,four times,1
2,6.09,81,True,False,6.77,2.7,thrice,6
6,32.28,76,True,True,6.56,3.61,thrice,6
10,29.7,89,False,True,1.07,1.85,four times,4
2,9.45,39,True,True,3.17,4.84,twice,10
3,20.04,52,True,False,9.7,4.24,four times,2
2,15.78,50,True,True,9.93,2.11,four times,3
8,27.04,47,True,True,6.11,4.83,twice,7
9,39.26,61,False,True,6.98,2.16,four times,4
3,39.0,51,False,True,4.31,2.12,thrice,9
8,10.0,51,True,False,8.72,0.94,twice,1
7,36.11,85,True,False,2.74,2.28,twice,5
8,25.7,67,True,True,2.35,3.05,four times,3
7,19.33,23,True,False,5.28,3.83,four times,8
2,21.82,28,True,True,4.76,4.13,twice,2
8,23.45,42,True,False,6.38,1.0,twice,5
6,39.97,25,False,False,5.72,2.68,four times,10
5,13.31,98,True,False,3.7,2.41,four times,3
6,29.66,41,False,True,1.84,0.96,thrice,1
1,17.85,40,True,False,2.18,2.77,twice,4
6,25.42,33,True,True,1.23,3.45,thrice,2
7,6.35,29,False,False,0.68,3.94,thrice,4
3,7.2,24,False,True,0.16,3.17,four times,6
5,15.32,26,True,True,2.38,2.2,four times,7
5,18.01,88,True,False,7.2,4.4,thrice,10
7,13.69,71,False,False,9.25,1.3,four times,5
6,23.95,96,False,True,3.39,0.2,four times,1
7,5.47,41,True,True,7.33,2.54,four times,6
1,11.12,72,False,True,5.37,0.15,four times,4
1,16.56,29,False,True,1.05,2.33,thrice,2
9,15.44,66,False,False,0.68,3.77,four times,5
4,15.17,72,True,True,2.46,0.74,thrice,3
9,38.62,86,True,True,7.18,2.12,twice,9
2,8.46,58,True,True,6.31,4.44,twice,7
9,39.14,69,True,False,1.34,1.42,four times,3
10,30.26,94,False,False,7.74,1.68,twice,7
9,13.08,99,False,True,0.36,2.69,thrice,3
2,36.44,27,False,True,0.89,1.09,four times,9
2,6.84,59,False,True,7.2,3.72,four times,7
3,35.63,58,False,True,5.7,0.57,twice,1
10,36.16,47,True,False,5.79,1.82,thrice,8
4,12.58,60,True,True,6.62,1.81,twice,8
4,37.85,74,True,False,6.99,2.87,four times,7
6,39.27,48,True,True,6.63,2.83,four times,5
2,26.47,31,False,True,1.1,4.59,four times,5
1,29.73,90,False,False,5.1,1.65,thrice,5
4,21.44,20,False,False,6.36,3.59,twice,2
8,38.09,72,True,True,4.82,3.81,four times,4
3,19.33,88,True,True,0.44,2.16,thrice,7
3,33.67,53,False,True,8.24,3.85,thrice,1
8,35.91,82,True,False,9.29,0.76,four times,10
10,26.22,64,False,False,5.45,3.75,twice,2
6,7.03,72,False,False,4.33,1.69,twice,10
9,10.51,69,False,False,1.72,2.15,twice,8
1,18.21,57,False,True,8.67,2.96,twice,5
7,14.22,91,True,True,5.96,4.49,four times,2
1,31.96,49,True,True,0.39,3.21,twice,6
7,13.13,28,False,False,4.45,2.3,four times,3
2,37.43,55,False,True,9.69,0.78,twice,7
1,39.41,25,True,False,7.84,3.95,thrice,4
6,14.66,94,True,False,9.79,2.8,thrice,5
5,20.68,97,True,False,6.86,0.51,thrice,4
2,36.34,48,True,True,1.41,2.82,thrice,7
2,23.09,20,False,False,3.59,1.23,four times,5
6,8.4,26,False,True,8.83,0.28,thrice,2
9,11.9,51,False,True,1.9,1.22,four times,9
1,28.69,98,False,False,9.81,0.27,thrice,3
4,33.85,91,False,True,2.17,3.0,thrice,7
9,10.59,25,True,False,7.04,0.9,twice,2
10,22.45,42,True,True,8.3,1.13,thrice,8
5,25.73,94,False,True,2.3,2.54,four times,6
3,21.42,93,False,True,9.27,2.43,twice,1
4,17.26,42,False,True,4.3,1.86,four times,8
1,31.87,58,True,True,5.17,3.07,four times,2
5,30.42,88,False,False,3.25,3.25,thrice,1
4,13.25,77,False,True,0.79,0.4,twice,10
10,28.99,57,False,False,3.34,1.49,four times,1
7,22.69,70,True,False,5.62,3.97,twice,8
7,29.02,53,False,False,0.39,0.55,thrice,10
8,27.77,75,True,False,5.11,1.89,thrice,1
1,25.27,69,False,False,4.28,3.76,thrice,1
2,20.86,72,True,True,0.86,2.34,twice,7
10,34.4,37,False,False,8.59,1.35,thrice,5
5,28.42,75,False,False,0.72,2.01,twice,10
7,37.38,25,False,True,3.25,2.55,twice,1
1,20.96,25,True,True,7.74,0.04,thrice,3
1,25.24,46,True,False,4.41,1.88,thrice,5
1,16.99,78,True,True,5.75,2.64,thrice,2
2,39.89,90,True,True,5.86,1.93,twice,8
4,21.17,48,True,False,2.97,3.09,twice,9
5,13.22,50,False,False,2.52,4.57,thrice,7
9,25.07,70,True,True,6.46,4.79,thrice,3
10,14.72,28,True,True,2.14,2.18,four times,10
3,20.46,68,False,True,2.79,4.12,twice,3
3,23.22,51,True,True,3.94,2.52,thrice,8
7,39.32,52,False,False,7.04,0.08,four times,2
4,39.81,66,False,False,1.39,2.87,twice,6
9,28.33,69,True,False,6.97,1.22,twice,3
1,22.56,20,False,True,7.0,1.09,twice,10
10,7.08,76,True,True,6.86,0.69,twice,10
4,13.26,71,False,True,6.21,0.72,twice,4
1,24.85,81,False,False,1.22,0.54,four times,6
5,8.65,30,True,True,0.42,0.26,twice,7
3,29.42,78,False,True,2.75,3.82,four times,3
9,17.14,58,False,True,8.83,2.26,four times,10
10,23.38,36,False,False,8.43,3.89,four times,7
3,28.21,80,True,False,5.96,4.23,thrice,6
7,14.57,64,True,False,8.22,1.09,four times,7
8,26.39,32,True,True,7.77,1.3,four times,2
2,17.1,84,False,True,8.55,0.65,four times,4
9,27.6,32,True,True,9.7,0.54,twice,1
2,32.37,67,False,True,8.7,4.66,twice,9
1,14.73,83,True,False,3.41,2.25,twice,4
4,14.85,56,False,True,3.49,3.04,thrice,1
2,13.7,40,True,False,8.57,2.77,thrice,8
5,36.9,58,True,False,0.1,3.37,twice,1
9,9.5,64,False,True,8.98,3.93,thrice,5
6,25.52,43,True,True,9.23,0.61,four times,2
2,29.91,87,False,True,3.54,4.76,twice,5
8,39.09,64,True,False,9.55,4.19,twice,2
7,17.5,91,True,True,9.62,2.63,thrice,5
8,25.28,50,True,False,8.57,4.63,twice,9
8,6.3,72,False,False,8.42,0.73,twice,9
10,34.17,83,False,False,0.75,3.35,twice,6
7,35.48,79,False,True,3.4,4.34,thrice,5
1,9.19,58,True,True,5.99,0.88,four times,1
3,25.85,27,True,False,7.41,2.14,thrice,5
2,9.88,94,True,True,4.54,3.81,four times,8
6,35.4,35,False,True,9.49,0.85,twice,8
8,21.09,26,True,False,4.69,2.74,four times,3
8,8.95,29,False,True,6.76,2.99,four times,10
1,39.44,62,False,True,9.94,0.71,thrice,8
3,32.67,68,True,False,7.08,0.31,four times,10
10,36.03,25,True,False,3.62,3.37,four times,4
5,10.97,80,False,False,9.64,3.55,four times,6
5,34.98,23,True,True,1.32,0.65,four times,1
4,13.64,54,True,False,6.01,1.0,four times,1
10,15.46,49,True,False,8.55,3.32,thrice,8
4,28.29,100,True,True,2.14,0.43,four times,9
3,27.65,39,False,False,7.91,3.26,twice,4
5,9.22,100,False,True,4.23,3.36,twice,1
3,39.13,50,True,True,9.27,1.2,twice,1
3,15.85,90,True,True,2.21,0.38,thrice,9
8,22.65,79,True,False,7.59,1.57,twice,10
8,19.56,65,False,False,4.28,3.07,thrice,1
7,26.43,71,False,False,4.76,3.03,four times,9
5,13.67,97,False,True,9.51,3.71,four times,9
4,17.67,93,False,False,0.4,4.38,thrice,3
10,37.79,98,True,False,0.51,4.2,four times,8
4,38.14,47,False,True,7.01,4.04,four times,6
3,8.32,33,True,False,7.33,2.51,four times,8
2,39.92,98,True,False,8.47,0.86,four times,6
3,33.53,27,False,True,0.06,3.03,four times,2
6,13.08,46,True,True,0.17,0.95,thrice,3
1,15.85,93,True,False,4.61,2.76,four times,4
10,32.62,89,False,True,9.88,2.76,twice,3
2,39.78,21,True,False,3.03,2.12,twice,4
3,24.94,75,False,False,1.83,0.55,four times,10
10,27.23,88,False,True,2.91,4.11,thrice,7
3,14.4,60,True,True,1.7,2.69,four times,9
4,35.03,72,True,False,5.08,3.43,four times,4
5,16.19,67,True,True,1.28,0.95,twice,8
7,39.7,66,False,False,4.73,1.13,twice,9
5,37.22,46,False,False,1.43,1.93,thrice,6
1,34.36,21,True,False,1.22,3.35,four times,1
10,5.57,34,False,True,9.32,3.2,thrice,1
8,25.05,52,True,False,6.83,2.71,four times,3
1,27.5,78,True,True,0.53,2.18,four times,9
2,22.37,82,True,False,0.03,0.45,twice,10
4,8.44,40,True,False,2.66,1.66,thrice,1
4,16.98,81,True,True,1.1,0.37,thrice,10
3,29.14,67,False,False,8.31,1.15,thrice,3
5,30.14,55,False,False,8.29,4.0,four times,9
3,27.57,77,False,True,9.73,4.3,four times,2
1,24.6,46,True,True,5.46,1.09,thrice,2
2,29.01,82,True,True,4.95,3.03,four times,10
10,21.82,20,False,True,3.82,2.15,thrice,7
1,12.82,49,True,True,0.08,1.35,thrice,2
2,5.18,68,False,False,2.4,4.06,twice,4
1,29.69,31,True,False,9.48,2.56,thrice,6
6,27.6,40,True,False,0.41,4.03,four times,10
7,26.64,92,False,True,8.21,0.86,thrice,2
1,29.07,40,True,False,7.07,1.49,thrice,9
3,19.65,62,False,True,9.21,0.5,four times,7
1,32.63,74,False,True,1.32,3.84,thrice,4
5,31.15,88,False,False,8.66,3.14,four times,7
8,35.11,26,True,False,5.21,3.58,thrice,5
3,22.08,85,False,True,2.88,0.07,thrice,2
6,21.4,34,False,False,3.94,2.75,thrice,10
8,14.65,45,False,True,7.89,3.06,thrice,9
9,15.92,40,False,True,3.79,4.37,thrice,8
3,38.82,46,False,True,5.04,4.93,thrice,10
6,38.65,54,True,True,8.08,3.77,twice,9
8,16.55,30,True,False,2.8,1.45,twice,6
6,37.63,91,False,False,6.0,1.34,twice,10
7,39.09,26,True,False,0.74,4.56,four times,1
8,32.0,49,True,True,3.16,3.61,twice,4
1,20.76,51,False,False,4.65,0.86,four times,7
7,27.17,31,False,False,7.33,4.33,four times,1
10,31.98,88,True,False,5.43,2.34,twice,10
7,16.73,67,True,False,1.46,4.78,twice,9
5,9.95,66,True,True,1.09,0.29,four times,3
3,37.22,47,False,True,4.17,4.66,twice,3
2,37.35,82,True,False,3.42,0.98,twice,9
2,6.15,65,True,True,7.87,4.2,four times,9
9,37.86,73,False,True,0.56,0.98,four times,4
9,13.78,50,True,True,6.48,1.35,twice,9
8,39.66,82,False,False,8.08,3.42,four times,8
5,35.38,63,False,True,8.87,2.51,twice,6
4,28.87,48,False,True,0.72,0.92,twice,4
7,15.15,32,False,False,0.02,2.03,twice,1
7,22.17,56,True,True,3.81,0.56,four times,3
8,12.49,91,False,False,9.99,4.96,thrice,9
3,17.69,36,False,False,8.99,1.7,four times,2
6,16.0,98,True,True,0.03,3.1,thrice,6
6,25.53,21,True,True,0.86,4.58,four times,4
3,34.99,21,False,False,5.72,3.5,twice,9
9,8.61,37,False,True,3.29,1.24,twice,10
1,26.77,46,True,True,0.91,4.55,four times,10
7,23.06,43,False,True,9.72,2.85,four times,9
7,20.14,49,True,True,7.69,0.48,four times,4
6,34.07,64,False,True,5.52,1.26,twice,7
2,38.88,69,False,False,4.84,3.65,four times,5
5,39.24,34,True,False,6.51,4.92,twice,6
1,36.03,38,True,True,0.07,4.37,thrice,5
4,15.07,81,False,True,8.06,2.43,thrice,1
6,37.31,98,True,False,5.64,4.66,thrice,10
10,29.8,57,False,False,3.28,0.3,thrice,1
10,5.97,25,True,True,7.05,1.42,four times,6
8,8.58,46,True,False,8.04,3.14,twice,2
5,14.66,37,False,True,9.14,0.42,twice,3
2,17.37,24,False,False,5.94,3.74,four times,8
8,37.96,78,True,False,1.85,4.72,twice,5
3,5.19,31,False,True,4.56,4.44,four times,2
8,9.61,100,False,False,1.88,0.72,four times,9
1,25.32,50,True,True,7.89,4.9,four times,9
1,9.62,59,False,False,5.75,1.39,twice,3
1,35.15,85,False,True,5.69,0.81,twice,6
2,14.56,72,False,True,1.24,3.42,twice,7
10,12.38,60,False,True,0.82,1.87,thrice,1
9,33.07,36,False,True,6.5,2.76,four times,8
4,17.15,37,False,False,1.15,1.23,thrice,9
1,23.45,95,True,True,7.58,1.45,twice,4
10,39.33,62,False,True,8.26,1.35,thrice,2
9,18.96,38,True,False,1.67,2.22,twice,10
6,20.05,35,False,False,8.63,4.89,four times,4
2,12.08,59,False,True,9.8,1.51,four times,9
2,30.34,71,True,False,4.41,1.76,thrice,3
5,31.76,31,True,True,4.35,3.96,thrice,8
8,10.39,49,False,False,2.66,2.96,twice,4
2,21.42,40,False,True,0.49,3.51,thrice,6
7,27.41,60,False,False,2.01,0.27,four times,7
8,35.53,66,True,False,9.64,2.15,twice,7
10,9.89,24,False,True,1.45,0.71,thrice,9
10,18.03,27,False,True,6.86,0.26,four times,8
2,34.44,36,False,True,6.68,0.24,thrice,5
1,5.75,75,False,True,5.53,1.5,twice,5
2,22.8,25,True,False,1.57,2.23,four times,4
1,13.36,88,False,True,9.97,3.25,four times,10
8,21.97,57,True,True,9.28,0.78,four times,4
7,28.27,75,True,False,1.02,3.24,twice,4
8,33.95,42,False,True,4.12,4.83,four times,10
6,13.96,92,True,False,7.48,2.63,four times,6
4,33.09,34,True,True,6.65,4.1,twice,8
8,37.31,50,False,True,0.19,2.64,four times,9
4,29.64,36,False,False,4.21,1.9,twice,7
7,14.31,59,False,False,8.05,0.04,four times,1
4,15.57,88,True,True,0.58,4.56,twice,6
6,24.73,24,True,False,2.42,4.8,thrice,7
6,14.07,61,True,False,8.13,4.05,four times,8
8,17.5,96,True,False,8.33,0.6,four times,5
5,20.76,67,True,False,7.88,0.88,four times,5
3,13.34,20,True,False,2.79,4.69,four times,7
7,38.8,52,True,True,6.82,4.49,thrice,6
3,29.79,99,False,False,3.79,3.47,four times,10
3,32.28,20,True,False,3.35,4.92,thrice,4
9,32.63,30,False,True,0.76,2.97,thrice,7
10,9.78,66,False,False,9.89,4.14,twice,10
9,7.44,32,True,True,9.13,3.21,twice,8
10,31.18,78,True,True,4.93,3.91,four times,10
7,21.99,36,True,False,2.34,0.45,thrice,1
9,30.62,30,True,False,5.62,0.85,thrice,1
6,31.07,69,True,True,3.04,3.88,thrice,10
10,32.84,73,True,True,9.4,3.45,thrice,5
8,7.89,40,False,True,7.99,4.69,twice,6
3,10.92,27,True,False,0.71,1.0,twice,10
9,38.59,85,False,False,3.83,3.62,four times,10
9,24.17,77,True,True,8.79,2.17,twice,6
2,34.74,44,False,False,9.91,1.05,four times,5
2,29.04,78,True,True,5.7,4.07,twice,8
1,37.92,74,False,False,4.41,0.17,four times,6
10,18.49,90,True,False,6.0,1.03,four times,2
8,8.05,40,False,True,1.43,0.64,twice,3
3,32.01,22,True,True,1.41,3.97,four times,4
10,39.04,46,True,True,0.27,0.25,four times,8
5,18.96,62,False,True,7.46,0.14,four times,6
8,14.09,81,False,False,3.81,3.89,four times,1
7,9.81,95,True,False,7.91,3.14,twice,2
4,34.08,66,False,False,0.15,2.53,four times,4
2,5.54,47,False,False,6.54,2.31,twice,10
3,23.74,83,True,False,2.33,0.6,twice,1
10,6.32,55,True,True,5.28,3.22,twice,1
5,6.68,47,False,True,0.74,0.0,thrice,6
7,35.31,98,True,True,6.86,2.36,twice,4
9,11.1,62,True,True,3.44,3.45,thrice,8
1,16.84,76,True,True,0.95,3.57,twice,2
8,6.31,41,False,True,0.17,4.28,four times,3
3,32.82,25,False,True,9.6,0.14,four times,1
10,30.05,94,False,True,9.19,1.55,thrice,10
9,21.9,66,False,True,3.93,4.81,four times,9
6,9.23,56,False,False,2.11,3.74,twice,6
5,38.1,29,True,True,7.59,3.89,four times,3
10,9.28,87,False,False,5.71,2.62,twice,8
4,18.05,96,True,False,7.63,1.11,twice,6
3,15.26,36,False,True,1.85,3.36,twice,9
5,31.91,49,False,False,5.81,3.06,twice,10
5,14.4,22,True,False,4.58,0.15,thrice,9
3,34.68,51,False,False,1.04,2.7,four times,1
3,35.4,40,True,True,0.7,3.48,thrice,8
3,28.78,81,False,True,8.57,0.75,twice,7
3,16.46,92,False,True,5.17,4.73,twice,9
2,38.24,53,False,True,4.41,2.22,twice,6
5,36.38,73,False,True,2.34,0.29,four times,5
8,8.56,55,True,False,0.19,3.55,twice,9
7,22.5,40,False,True,7.49,2.86,thrice,7
2,17.9,89,True,False,5.54,1.73,thrice,6
5,31.55,76,True,True,5.45,2.08,four times,4
10,22.64,64,False,True,8.85,1.26,four times,5
8,14.11,30,True,True,4.12,2.01,four times,8
10,26.67,68,True,False,8.4,1.55,twice,6
8,20.7,31,True,True,7.88,2.69,four times,2
1,21.39,50,True,False,5.23,2.65,four times,4
1,28.12,23,True,False,8.89,0.87,thrice,10
2,30.78,40,True,True,9.13,0.75,thrice,10
6,25.76,97,True,True,1.97,0.37,twice,4
6,21.73,33,False,False,3.69,2.5,twice,10
4,25.3,59,True,True,8.95,1.17,four times,6
2,31.56,95,True,False,8.22,4.16,twice,3
8,19.0,63,True,False,6.67,4.34,four times,2
6,30.56,83,True,False,0.63,3.57,twice,2
4,8.73,23,False,True,4.42,0.81,thrice,10
7,9.16,26,False,True,0.69,3.25,twice,4
5,36.98,41,True,True,1.79,1.25,thrice,7
6,14.08,94,False,False,9.06,2.13,thrice,6
1,10.41,51,False,False,5.54,2.89,four times,7
7,12.43,36,True,True,6.9,3.53,four times,8
1,23.59,39,True,False,6.35,3.84,thrice,5
4,33.87,100,False,False,8.78,1.6,thrice,10
1,31.65,66,True,True,1.95,4.06,four times,10
5,10.68,52,True,False,7.17,1.19,twice,5
7,17.2,29,True,False,9.34,2.87,four times,1
1,13.25,64,True,True,3.04,0.4,four times,9
1,35.89,78,True,False,9.15,2.82,thrice,9
2,7.38,98,False,True,9.4,4.3,four times,5
7,5.41,91,False,False,7.46,4.15,twice,1
5,17.13,90,False,False,0.78,4.5,four times,3
9,36.96,29,True,True,1.74,4.32,four times,10
5,9.34,54,True,False,4.07,4.85,twice,6
7,25.41,39,True,True,9.98,3.26,four times,7
6,38.11,65,False,False,6.54,3.74,four times,1
4,25.3,29,True,True,2.83,0.46,thrice,2
3,5.55,27,True,True,8.47,1.85,thrice,4
9,35.54,56,False,True,5.89,4.17,four times,3
5,18.91,31,True,False,5.82,4.17,twice,4
4,22.16,95,False,False,9.71,2.59,thrice,5
1,24.09,56,True,False,4.43,1.1,four times,1
6,14.58,81,False,False,3.15,2.12,twice,3
7,35.15,29,True,False,0.31,0.15,thrice,1
9,34.91,96,False,False,1.87,3.34,twice,8
2,15.94,89,False,False,8.28,2.16,four times,4
9,30.53,81,False,True,7.23,3.72,twice,3
10,5.82,70,False,True,5.76,1.05,four times,6
7,25.13,89,True,True,9.29,0.9,twice,5
2,19.61,34,True,True,3.57,0.63,four times,2
4,13.46,26,False,True,1.13,1.53,twice,10
7,17.93,28,True,False,3.54,1.29,thrice,4
8,25.96,77,False,False,4.88,2.78,four times,1
3,11.25,32,False,False,8.31,2.77,twice,10
4,22.39,38,True,False,2.95,2.0,four times,10
9,18.96,74,False,True,6.2,4.62,four times,7
6,26.46,82,False,False,9.99,2.68,thrice,8
10,5.03,66,False,True,0.78,4.69,twice,4
5,20.92,86,False,True,7.47,2.36,twice,9
10,5.22,77,False,True,9.76,0.08,four times,10
10,37.13,31,False,True,4.77,5.0,thrice,9
6,34.03,53,True,False,9.9,1.93,four times,7
10,25.56,76,True,True,1.09,0.33,thrice,5
2,14.19,51,False,True,1.91,0.2,twice,6
6,29.07,60,False,False,1.15,4.31,thrice,6
10,35.75,37,False,True,8.77,1.99,twice,4
4,28.09,29,True,True,9.99,4.4,twice,4
8,12.55,70,False,False,2.87,4.5,thrice,4
5,10.04,49,False,True,6.81,0.0,four times,1
10,23.16,38,True,False,9.41,4.69,thrice,9
5,22.86,41,True,False,3.53,2.77,twice,7
7,6.72,36,True,True,5.62,2.63,four times,5
3,7.29,80,False,True,2.98,2.08,twice,7
5,14.89,86,True,True,4.69,4.76,four times,10
1,16.25,78,False,False,6.93,0.34,twice,5
7,25.09,79,False,True,0.08,3.17,twice,7
5,39.61,88,False,True,3.05,0.04,twice,2
8,15.38,47,False,False,1.1,1.73,twice,5
10,32.22,42,False,False,0.49,2.41,thrice,3
2,10.63,43,True,True,2.27,3.61,four times,9
2,28.67,94,True,False,3.91,0.46,thrice,6
2,13.11,23,False,True,6.89,2.1,thrice,9
9,37.7,61,True,False,3.57,1.64,thrice,9
2,13.21,98,True,False,6.16,1.71,four times,3
7,26.45,39,False,True,2.88,2.15,thrice,4
5,10.49,76,True,False,9.92,4.22,twice,3
8,35.14,27,False,False,9.93,0.16,thrice,2
4,38.48,54,True,True,3.08,3.73,thrice,7
10,18.88,51,False,True,9.24,4.33,twice,1
1,28.37,62,True,False,0.92,4.35,thrice,3
1,35.93,46,True,True,3.52,3.8,thrice,5
2,38.42,37,True,False,9.91,1.05,twice,6
2,6.79,47,True,False,3.63,0.0,twice,7
1,6.65,70,True,True,7.53,2.94,twice,5
4,29.49,26,False,True,5.55,3.25,twice,2
8,30.97,54,True,False,1.75,1.52,thrice,7
6,17.65,61,False,False,8.2,2.75,twice,8
4,25.94,87,True,False,3.87,4.74,four times,1
6,11.04,78,True,False,2.65,2.25,four times,2
6,19.08,89,False,False,8.71,2.6,twice,5
9,9.96,79,False,True,3.34,2.48,twice,2
8,20.34,78,True,True,9.46,2.72,thrice,8
8,11.23,60,True,False,4.1,0.79,twice,1
6,34.33,42,False,False,7.6,3.41,twice,3
1,19.41,28,True,True,2.52,1.43,twice,4
8,6.41,35,True,False,3.32,0.35,four times,1
9,34.2,43,True,True,2.92,2.21,thrice,8
4,29.64,66,True,True,9.32,2.88,thrice,10
4,35.86,61,False,True,3.51,2.9,twice,6
9,13.14,33,False,True,1.27,2.74,twice,3
8,7.23,31,False,True,3.95,1.38,thrice,10
5,36.49,76,False,True,3.66,4.98,thrice,5
10,34.57,33,False,True,8.94,0.77,four times,9
7,6.01,83,True,False,5.43,0.99,twice,6
8,8.36,84,True,False,1.7,3.72,thrice,8
5,25.0,48,True,True,4.62,1.23,twice,10
6,20.86,90,True,False,1.72,1.77,twice,10
9,8.82,64,False,False,0.3,3.7,thrice,5
7,20.87,43,False,True,6.74,1.02,twice,6
2,31.14,89,True,False,6.36,3.15,twice,6
2,14.6,40,True,True,5.25,3.81,four times,1
2,8.28,99,False,False,4.17,4.46,four times,3
4,28.32,59,False,False,8.63,4.96,four times,6
9,37.64,90,False,True,0.2,4.56,twice,2
3,12.05,85,True,True,7.45,4.66,twice,5
9,37.49,89,True,False,8.24,1.9,thrice,1
4,39.73,97,True,False,4.81,2.01,four times,6
10,24.08,57,True,False,5.4,3.19,thrice,2
8,30.19,22,False,True,6.75,2.49,four times,1
9,13.67,30,False,False,6.42,3.89,twice,6
5,14.95,54,True,True,6.38,2.27,twice,8
8,20.79,50,True,False,1.3,4.09,thrice,2
10,27.0,79,False,True,9.78,3.51,thrice,10
3,11.81,93,False,False,9.31,3.71,four times,10
1,8.17,92,False,True,4.88,1.6,four times,10
8,10.62,51,False,True,3.03,0.79,thrice,3
8,12.73,34,True,False,7.54,4.99,twice,3
2,28.19,75,False,True,4.71,2.71,thrice,9
5,7.83,95,False,True,6.16,4.99,thrice,5
5,28.17,67,True,True,6.9,4.68,twice,2
5,12.23,70,True,True,8.89,3.26,twice,8
9,5.9,98,True,False,8.35,2.0,thrice,4
10,33.67,35,False,True,0.96,3.21,four times,3
9,13.98,33,True,True,4.51,2.67,four times,2
